Advisor,Location,Region,Sales Jan 22,Trades Jan 22,Sales Feb 22,Trades Feb 22,Sales Mar 22,Trades Mar 22,Sales Apr 22,Trades Apr 22,Sales May 22,Trades May 22,Sales Jun 22,Trades Jun 22,Sales Jul 22,Trades Jul 22,Sales Aug 22,Trades Aug 22,Sales Sep 22,Trades Sep 22,Sales Oct 22,Trades Oct 22,Sales Nov 22,Trades Nov 22,Sales Dec 22,Trades Dec 22,Sales Jan 23,Trades Jan 23,Sales Feb 23,Trades Feb 23,Sales Mar 23,Trades Mar 23,Sales Apr 23,Trades Apr 23,Sales May 23,Trades May 23,Sales Jun 23,Trades Jun 23,Sales Jul 23,Trades Jul 23,Sales Aug 23,Trades Aug 23,Sales Sep 23,Trades Sep 23,Sales Oct 23,Trades Oct 23,Sales Nov 23,Trades Nov 23,Sales Dec 23,Trades Dec 23,Sales Jan 24,Trades Jan 24,Sales Feb 24,Trades Feb 24,Sales Mar 24,Trades Mar 24,Sales Apr 24,Trades Apr 24,Sales May 24,Trades May 24,Sales Jun 24,Trades Jun 24,Sales Jul 24,Trades Jul 24,Sales Aug 24,Trades Aug 24,Sales Sep 24,Trades Sep 24
Bob,Berlin,Europe,978920.8,8,979205.05,0,268968.46,0,252177.65,10,147421.13,49,796813.11,4,900912.58,23,879095.82,92,220185.0,53,863070.65,70,29191.11,41,430998.9,3,462070.98,65,353688.64,90,915791.33,86,915757.27,86,205714.6,48,143560.35,34,306349.73,27,589817.67,92,767968.98,44,176547.83,51,585724.72,64,291952.93,94,676669.09,34,921891.55,63,508933.08,40,785449.58,86,827840.49,73,665040.89,14,302964.12,64,633644.62,72,337892.01,73
Grace,Johannesburg,Africa,758.0,75,810408.99,10,114596.59,54,106286.94,52,412663.96,9,998730.72,62,539444.77,12,912659.12,56,123875.02,44,636152.35,88,566089.96,91,573659.66,34,888453.63,68,775058.61,68,876978.76,72,362226.34,66,673004.62,53,842598.82,90,687156.39,66,412060.0,5,679375.63,35,850984.8,93,895098.33,69,27612.77,99,321160.7,98,863995.37,12,273886.59,45,404556.83,7,249697.04,35,724828.53,5,817277.33,77,588283.76,19,870409.02,46
Adam,Rome,Europe,23944.27,96,2811.91,22,478132.48,90,700997.44,5,597306.87,80,350219.73,91,647782.26,5,430836.36,1,382980.29,33,624690.41,93,215819.43,90,133818.45,36,631999.17,13,795352.03,46,929839.41,77,326662.72,60,918793.68,86,552313.76,78,634738.81,83,135187.81,43,1582.41,6,741020.32,83,306943.49,44,94520.52,96,899068.01,40,711840.52,86,726798.49,4,307699.18,15,893659.0,33,605303.43,83,840788.78,80,182133.37,85,401917.74,53
Charlie,Cairo,Africa,352953.27,56,870967.93,27,459468.03,63,273384.3,71,978718.25,7,807561.66,8,982109.68,10,398527.55,68,21870.97,95,58009.45,56,505507.52,34,85265.95,86,839242.97,29,712557.78,51,434464.65,77,270332.15,54,144009.42,20,236161.52,94,490685.53,43,634776.43,73,155710.32,63,440292.3,34,824892.47,12,163471.78,30,910759.91,11,58745.49,5,931825.77,80,608598.45,5,491011.95,52,173111.28,71,449606.44,70,306661.56,41,904040.32,81
Charlie,Hong Kong,Asia,53277.73,34,631854.36,34,765530.96,66,969597.47,34,67076.56,33,380219.25,63,655309.55,95,833377.83,6,177282.77,66,356308.04,28,594615.46,61,357211.34,49,771831.9,43,837440.29,14,254946.11,35,146385.23,73,872539.71,2,298430.79,28,812047.22,71,636739.95,62,331458.39,10,382306.68,24,528084.71,79,416856.18,16,891959.38,37,957234.41,44,29924.0,41,149332.11,1,462810.6,2,103272.65,17,524213.35,74,385485.87,18,433820.75,10
Bob,Tokyo,Asia,503901.9,10,924495.54,42,130136.94,97,265774.6,34,408141.16,74,380132.51,23,261925.1,62,553477.28,38,152863.62,29,342930.78,5,139722.63,8,100112.84,29,621304.61,54,410403.4,24,863205.19,16,13222.95,86,752899.12,47,986443.18,99,699681.6,43,797909.67,15,534027.28,63,692041.02,35,701199.37,54,978624.41,90,889427.17,22,593452.7,9,265133.45,66,297127.54,94,25980.67,15,632495.89,46,96214.88,28,317193.17,60,28346.9,5
Charlie,Buenos Aires,America,31909.65,14,75246.16,25,209355.52,51,161502.04,49,492512.63,97,322609.58,64,134790.95,12,700160.21,99,835735.82,21,436115.23,82,242660.45,45,581898.41,80,858208.59,58,549410.46,39,504185.04,1,828870.49,40,280909.4,25,207477.15,48,40878.02,3,388744.14,29,709599.37,15,42217.17,71,912129.42,79,388093.1,22,937601.98,31,894642.44,68,593145.71,67,677262.2,42,83472.72,15,25489.91,22,906297.53,46,167963.8,91,44956.12,69
Frank,Toronto,America,260843.81,97,633047.2,65,3704.74,53,628983.66,75,403581.81,66,603515.0,72,899851.07,51,771029.31,38,53585.33,50,27699.42,98,806942.56,74,779333.19,72,367300.07,99,91757.62,98,297128.74,40,562539.42,98,696773.84,43,727580.69,95,77992.23,88,881321.7,13,434680.96,39,828097.81,67,257790.94,71,737972.28,23,528867.35,71,412104.9,93,779287.97,40,585508.05,31,706738.54,56,850736.95,56,952339.76,45,933708.2,59,747945.72,79
Charlie,London,Europe,756407.57,81,637850.2,1,111468.18,20,566936.2,44,214406.88,72,371614.22,21,610626.36,35,48185.69,52,514792.79,56,850984.79,28,22733.5,29,382947.76,83,763328.22,54,659257.68,41,242199.28,80,116247.67,34,316528.83,63,438712.85,10,997460.55,17,67249.89,49,616759.83,52,452000.57,1,441060.15,68,791487.84,31,911311.81,51,87846.82,38,506084.65,82,338911.6,10,464796.54,32,146599.69,75,472212.75,80,350010.96,60,264884.16,35
Adam,Lagos,Africa,576068.79,37,947611.54,59,465984.28,84,621464.75,92,232951.92,38,674710.44,7,853346.73,6,29914.39,41,19055.44,86,201152.56,66,798401.18,94,162305.9,70,294755.04,59,937321.75,28,348552.13,43,751098.75,85,767031.39,99,97807.58,6,799210.77,76,681174.77,83,548882.34,69,62340.29,46,425341.77,46,328514.01,53,317017.32,65,465970.68,37,982857.93,51,62099.35,74,109336.76,53,392665.66,36,23914.55,21,83009.16,91,764155.25,35
Adam,Shanghai,Asia,88522.08,13,567202.25,32,671237.06,23,161573.69,20,76053.02,54,865006.78,71,79052.37,14,304078.73,34,849546.57,70,92697.14,76,884326.56,59,512161.86,11,897774.72,96,971391.8,55,749810.82,54,157723.13,60,543852.58,10,302559.42,72,166216.77,28,995879.09,90,647646.72,71,700822.47,81,580636.87,99,554089.95,26,629170.07,22,600917.71,44,823324.72,64,598682.8,1,992273.63,76,113045.41,81,474262.48,4,476196.08,95,27550.83,49
Adam,Berlin,Europe,596273.87,57,619491.48,91,853797.2,35,503201.9,57,153327.71,52,299524.26,14,617752.07,7,532996.21,36,968814.99,51,99818.93,11,476740.16,94,3124.68,39,15944.62,38,701892.87,51,344454.43,70,291960.61,84,792862.52,5,906818.27,99,697773.6,60,838161.27,0,331835.61,48,93654.42,22,11908.59,96,202850.25,48,470868.94,57,129148.68,52,13308.92,42,611457.24,3,46700.03,34,491812.38,65,350415.33,96,367748.1,2,337040.43,34
Grace,Cairo,Africa,309254.71,59,585155.46,75,177518.01,87,650304.99,49,672606.21,80,784779.83,21,28420.27,0,696457.87,42,407724.68,55,46581.3,5,306838.12,8,380807.83,56,219667.13,73,377798.04,94,967532.16,67,331309.65,0,782752.78,25,592835.95,32,303300.72,65,883651.98,67,645936.16,89,698936.09,29,424389.13,14,933197.49,82,231603.03,23,621593.33,25,201595.42,25,844959.68,99,438335.19,12,356179.56,2,706379.65,69,404178.5,36,923968.59,87
David,Toronto,America,701281.08,8,653114.94,95,149148.06,5,484744.92,48,650934.26,23,127451.05,53,470779.06,43,881021.32,2,204869.56,69,872318.48,86,118934.33,35,894736.08,99,572253.7,60,982876.89,15,714996.53,81,780225.87,27,499121.31,29,677512.15,10,930228.0,0,83326.3,24,939298.36,72,552697.45,68,238710.37,24,487328.45,57,881368.48,64,156017.57,14,974981.2,24,648965.23,28,560879.6,47,839049.53,48,850968.29,42,170223.34,53,919419.95,48
Charlie,Johannesburg,Africa,790480.81,12,322365.28,71,329680.5,98,825335.62,65,695335.08,40,778920.33,61,294584.76,87,879431.55,6,961359.35,73,436322.09,76,606116.95,94,129642.5,86,135821.06,22,208008.02,32,668953.05,19,281483.63,4,901092.82,44,406273.0,50,272027.8,92,897148.78,11,899555.05,11,73368.84,69,759673.9,16,194792.59,12,618362.93,61,680752.3,90,78092.95,38,999336.29,90,975433.9,65,428443.74,23,754036.2,78,290303.0,93,904094.24,21
Bob,Shanghai,Asia,376229.45,54,453647.04,28,980308.57,39,163671.78,46,119166.29,38,259520.87,54,60053.92,49,524472.51,54,382908.96,15,85689.65,11,517149.86,40,151471.75,65,866423.6,83,294794.24,23,83002.93,45,249311.48,25,78623.98,10,130035.61,11,190647.64,93,783814.5,88,205334.73,6,220348.34,53,618479.6,8,605364.76,57,696925.72,49,775730.86,64,414030.69,61,942769.28,48,634921.48,9,909923.9,34,242341.84,42,501469.56,28,900027.65,37
Adam,Tokyo,Asia,845121.44,84,692144.24,17,966941.48,45,771270.94,76,407198.51,89,182047.54,66,311747.23,26,642529.98,8,495824.74,32,365316.68,50,120618.4,37,910295.06,47,249289.81,5,557557.34,45,819645.27,25,566855.58,68,2646.13,65,55713.53,12,461975.1,7,876200.54,16,315185.5,56,729921.64,33,69205.3,49,395730.32,38,845201.89,65,257863.28,20,207049.28,78,581295.3,56,750941.43,91,378776.1,88,393914.85,16,806962.97,84,428513.04,36
Charlie,Hong Kong,Asia,70158.12,94,947970.46,12,566080.73,19,617003.53,46,101050.53,97,286464.82,92,102276.49,64,554070.19,78,236510.56,34,279161.01,26,370703.16,53,59912.11,54,596609.18,28,141700.08,90,838769.81,19,436382.46,26,136125.21,99,278201.29,32,255704.04,13,605214.86,8,398387.68,69,50861.38,67,951800.57,55,79157.21,36,108998.35,99,198049.24,14,678069.16,42,701748.36,34,623682.5,80,546768.37,90,769549.59,57,590544.38,45,403826.66,83
Eve,Los Angeles,America,319301.32,30,449463.65,17,80660.24,59,374790.78,17,896432.93,93,855731.1,9,130153.14,65,143856.07,63,347893.18,77,587511.04,55,149512.65,30,107198.32,85,364152.99,46,991143.7,55,137455.22,36,110960.66,46,871607.15,23,398720.36,25,650130.55,57,265984.78,88,82281.97,93,164508.76,96,28754.27,36,848927.05,9,302891.22,69,488483.25,13,495047.39,77,352395.52,57,360042.34,74,401742.64,56,785468.6,52,454894.41,99,334381.25,29
Eve,Madrid,Europe,606145.17,75,143927.41,73,148131.14,82,399084.8,22,691267.17,24,370213.59,17,28292.94,83,37307.41,66,740181.32,50,206398.69,4,990734.46,62,981475.93,11,91194.45,65,680678.3,51,363579.54,65,895443.32,22,662004.34,42,771866.12,44,933062.36,7,940215.6,48,45852.61,58,469584.12,81,724525.68,3,753892.89,13,79061.75,54,440895.4,10,996171.51,38,431658.24,53,519974.25,55,303986.17,35,241952.43,92,752530.51,26,520700.64,45
Charlie,Singapore,Asia,321225.27,16,389065.01,27,928961.85,23,181584.79,34,80301.98,0,204121.03,88,19593.91,96,296566.82,9,461784.44,92,966065.64,12,294673.37,3,24818.83,66,94861.62,38,303725.75,76,328995.75,83,32579.04,84,634172.62,96,267666.02,83,488842.29,44,851454.74,62,895597.85,42,846131.93,76,943034.24,70,978731.04,64,705250.39,94,593837.8,6,743823.19,96,802133.68,66,458370.3,52,250847.55,35,916495.06,13,321578.36,15,815827.53,15
Adam,Johannesburg,Africa,222167.89,9,898649.18,57,956143.53,34,725146.49,33,248572.8,67,834085.1,93,53920.38,24,715116.41,91,378488.29,52,609624.25,96,346144.71,81,827067.96,15,706624.69,22,639325.7,17,505632.94,64,371127.46,8,162258.28,81,944810.32,93,578642.05,46,355469.19,62,112591.5,0,173670.49,15,800958.88,96,17949.99,36,205305.29,62,706478.4,24,622981.06,88,691263.86,20,135503.31,80,131704.17,68,120311.89,79,388667.53,54,523244.29,8
Frank,New York,America,227777.63,45,861974.01,36,987732.22,29,136675.53,92,834906.51,7,105226.09,56,756877.0,39,838119.19,46,394710.22,61,834668.31,18,368174.92,33,234174.12,4,86412.87,71,392895.82,78,433998.2,4,823370.5,88,932886.67,51,280599.16,80,906877.16,80,256331.58,27,289827.74,4,798307.04,76,230044.6,15,812692.95,1,887985.99,90,67349.44,87,318719.88,29,979780.08,95,247286.34,52,346425.05,9,784323.77,34,911488.18,80,627275.68,60
Frank,Cairo,Africa,399055.26,74,743835.15,25,12527.38,20,951284.38,15,33942.9,24,454049.55,33,988464.53,69,3324.7,15,767741.96,62,855270.94,72,477465.77,25,858546.96,28,783611.5,17,66380.06,38,325653.22,65,81948.4,31,500166.23,91,756204.7,92,177882.64,53,754309.16,78,400918.69,24,679369.04,19,429463.4,90,703664.46,6,725449.18,15,827934.74,57,961513.95,60,985423.95,58,480733.57,97,877571.79,0,582104.5,29,817180.36,31,89985.94,44
Frank,Tokyo,Asia,995434.31,9,141117.71,95,186468.86,88,633276.77,28,813354.43,89,572464.45,16,82236.45,41,111562.47,76,180006.38,22,345248.06,48,913111.62,39,808056.45,73,554942.76,54,718800.6,46,572056.03,55,88833.49,80,853746.29,52,29596.93,82,737835.51,45,660529.38,79,288597.7,13,869864.34,33,836959.75,74,938895.65,18,924224.0,95,496142.75,40,293828.94,41,12886.58,12,395537.19,25,707338.04,43,790941.16,84,829306.62,18,921699.91,17
Adam,Johannesburg,Africa,119668.8,40,25522.64,45,707126.6,40,498150.9,68,735800.18,50,177436.02,84,162134.23,34,383091.03,48,843376.66,18,279608.62,80,643246.48,40,254696.23,92,619040.64,99,281436.87,39,42000.25,86,98933.09,5,691219.76,13,504262.46,67,666133.69,28,451547.52,29,832360.53,20,643107.56,31,528478.83,87,166038.41,99,200505.97,78,223112.69,81,7318.9,30,686356.83,17,339717.8,10,341146.04,3,356374.77,30,687670.6,43,888496.42,38
Bob,New York,America,601432.36,35,754350.68,44,532072.4,73,776481.33,88,56569.6,31,782517.0,32,878.72,97,395176.89,19,576237.53,69,611627.48,25,411816.63,95,419446.32,22,317679.29,26,232030.41,56,502161.6,39,73202.39,30,251311.6,41,574655.34,32,349220.8,93,438379.95,19,986574.91,43,439662.68,68,774519.74,99,656567.62,40,525979.44,12,747184.55,23,647675.67,41,272340.7,45,690349.26,16,862349.34,74,787379.03,18,995257.85,63,599609.46,63
Adam,Berlin,Europe,618131.66,65,956666.05,75,826998.9,29,173584.68,4,613138.67,3,582886.33,86,324640.03,79,889236.64,46,285740.69,80,688996.82,91,99926.13,83,45708.08,23,42272.62,79,597409.74,42,811329.24,43,235479.57,92,151860.1,25,766387.58,51,793443.61,84,765095.01,24,261924.04,45,503875.79,60,930114.63,11,207771.7,48,131515.63,22,337204.42,63,59323.28,81,189146.73,65,51976.78,58,391922.49,41,939067.05,75,683274.19,23,440959.8,63
Bob,Rome,Europe,594034.12,8,445457.04,38,89959.6,26,478367.19,81,316062.76,81,174688.89,20,234623.26,68,645769.2,75,487503.45,49,401882.18,4,409487.43,98,687802.57,81,655242.81,9,363817.74,64,844213.13,89,316871.34,44,328628.59,93,639851.18,55,997032.21,92,603793.48,54,350181.12,38,742229.85,39,859386.58,40,45683.43,87,897496.4,97,920048.14,70,406053.76,49,942398.18,8,125197.46,50,464546.2,29,409190.21,61,961716.49,0,370249.96,55
David,Cairo,Africa,655690.34,84,222419.84,44,763827.58,78,852445.56,80,568270.82,62,353379.29,82,889671.46,5,296650.49,10,290926.97,38,34446.09,33,552995.52,15,114653.37,56,954485.1,3,401165.51,44,331022.29,89,244302.06,16,382872.54,65,850901.08,47,260845.68,59,388467.24,45,44846.64,19,484293.11,63,134331.47,97,222925.39,61,359743.82,77,432004.67,85,482984.64,58,273766.44,45,604541.74,70,622660.31,88,961105.01,63,160325.85,64,463901.13,67
Frank,Berlin,Europe,884922.67,45,222813.23,69,493975.42,90,766144.26,92,344607.85,30,938145.17,52,653320.16,96,120608.68,99,479597.61,94,136890.11,4,451423.4,8,910070.27,57,873630.14,22,926295.01,32,607667.43,21,327410.34,48,626969.22,46,656308.78,37,457083.29,11,925110.13,21,489416.83,81,955630.77,8,289722.98,13,605595.11,86,80507.09,51,211998.35,1,37930.3,56,318243.72,5,815985.75,13,393563.99,53,647001.97,34,260635.99,19,624087.75,39
Frank,Madrid,Europe,228808.09,13,960129.08,63,71138.47,83,676123.12,81,879958.64,10,112430.14,24,879179.21,19,418681.68,14,470122.13,90,751635.62,11,268760.73,74,901029.99,40,796403.35,53,45623.03,39,536990.02,71,54368.74,55,223822.1,56,321812.63,71,381695.51,11,655471.5,45,786136.66,43,969862.58,5,919100.14,8,557478.31,50,625746.61,99,726352.68,47,615701.41,82,651404.26,29,396668.35,66,275619.25,53,424185.03,35,814991.94,83,828497.78,3
Adam,New York,America,652530.12,76,404380.02,58,265274.05,77,235211.85,98,901774.17,37,869846.63,99,977152.26,69,170665.83,60,643789.14,76,848802.16,13,168513.62,21,16675.68,91,131772.42,54,148493.56,42,679856.22,19,731263.63,62,103748.84,48,792655.71,57,624612.64,5,72664.69,47,567175.17,91,61233.84,26,619743.65,32,364019.83,36,741750.67,49,594590.68,73,317043.92,14,963772.51,16,634631.22,13,572670.14,76,599819.87,4,464187.74,52,881258.08,6
Frank,Berlin,Europe,304521.7,76,196493.06,85,366513.53,45,675719.93,86,153713.8,74,486817.22,11,166859.79,53,710332.5,40,341542.57,96,635531.56,55,74784.17,43,272910.23,94,337789.13,20,828411.15,56,620970.08,16,869086.95,94,720150.06,57,623135.68,60,867698.26,47,357335.63,14,193322.36,90,854720.46,17,574893.94,83,705235.27,26,263894.83,79,316564.44,43,266230.24,58,662058.1,12,907141.15,81,132257.1,42,970353.16,58,325144.06,82,364242.92,63
Bob,New York,America,58671.79,26,927867.6,65,83789.27,5,280194.52,75,501664.21,93,359156.79,39,306262.97,26,213408.48,40,92035.99,30,475938.48,13,341500.98,44,152175.89,70,301744.63,53,62099.37,75,295785.12,35,600705.12,60,785638.19,69,508212.0,62,260777.35,86,328656.94,90,939063.67,7,495842.38,37,294470.55,95,26723.2,37,773325.79,73,901539.05,65,109677.65,68,879123.82,84,357879.09,91,547611.82,78,910642.18,93,679053.46,32,178161.52,3
Adam,Paris,Europe,49677.63,50,890885.68,92,29021.24,9,319934.22,10,205027.96,35,688028.39,55,496132.34,35,60760.31,58,818031.45,58,521354.29,61,890357.48,30,22694.86,51,299676.36,66,698670.03,72,123312.2,94,247134.54,91,898506.11,87,510953.87,81,833233.89,11,91377.29,58,510367.54,69,624286.44,30,450557.29,72,810665.47,87,727601.17,42,215519.67,92,72888.01,79,126201.79,45,544194.23,7,384924.02,63,596068.45,64,368450.55,50,365228.53,94
Adam,Lagos,Africa,397380.43,63,635287.73,6,103113.41,41,108660.03,98,409544.56,78,631860.32,37,588724.27,13,169518.44,48,21175.54,28,157305.97,38,300100.08,30,807936.98,83,886456.62,12,703356.03,64,902494.28,12,772857.73,55,359654.75,22,780329.29,52,192480.34,81,506937.99,46,515226.46,75,322437.41,90,867905.67,71,344879.46,89,751413.36,94,720606.56,70,457757.63,12,401264.77,85,95236.39,35,248692.36,49,698279.57,37,353247.22,32,839948.45,59
Grace,Tokyo,Asia,222650.74,8,597801.24,31,159090.05,8,289022.41,39,228004.97,42,602538.76,57,616518.01,51,664655.67,88,41000.5,85,135526.97,56,332260.32,55,297073.35,56,352248.94,49,457753.08,51,885918.82,93,164875.47,49,711016.51,55,275918.03,99,235483.71,47,604230.84,65,410908.11,91,776955.77,69,16597.84,78,265734.1,97,609820.08,70,571933.79,18,971674.69,64,258995.52,86,341440.71,14,170335.21,61,479363.88,81,20121.67,85,147260.14,68
Adam,Rome,Europe,265911.27,22,900815.61,10,279779.78,37,603820.42,35,831665.8,56,613471.47,55,76786.95,38,224536.51,41,711129.2,0,157357.53,90,304892.79,8,497074.78,33,67941.88,76,50696.7,12,818494.54,73,52063.44,50,809790.37,51,18697.45,69,538493.67,58,678991.86,17,656734.41,56,557728.72,68,537967.59,19,917695.01,40,107436.6,59,317353.49,4,479958.56,34,525068.31,95,284695.55,89,509382.92,98,206260.78,30,883512.58,55,314271.41,65
Bob,Singapore,Asia,519337.05,83,418007.98,40,443855.31,52,619587.09,66,254106.17,14,770446.47,78,997945.51,28,155372.1,49,924209.37,95,842389.4,55,222315.71,44,840694.25,50,998412.14,58,107488.9,2,693835.64,35,618678.59,54,261800.2,70,108881.98,33,914011.24,23,253965.55,33,324906.21,88,12293.98,49,677325.07,85,605503.8,9,769706.69,94,389662.04,0,697368.51,78,162093.84,10,398630.47,13,614285.65,27,800336.76,46,479218.14,96,933156.1,75
Bob,Los Angeles,America,856629.38,44,870506.32,31,791369.72,31,546277.05,36,149402.98,75,693818.44,1,576232.41,7,432725.91,53,332218.16,18,656192.36,82,156577.35,73,852871.84,56,890206.42,17,591690.31,19,533499.31,99,879053.27,98,641820.91,70,97360.08,39,836632.43,69,30112.05,47,266203.64,10,35087.33,13,71632.99,93,542013.84,57,272128.73,18,539503.32,62,233407.82,19,811675.64,28,837134.25,19,118035.93,0,740605.08,51,685116.4,62,900061.98,61
Charlie,Buenos Aires,America,416757.0,23,105239.89,84,296654.28,44,385940.85,80,467969.81,61,824411.07,1,702510.38,73,411285.96,49,678422.06,38,819880.38,91,796162.77,21,739734.84,85,998587.09,25,646701.64,14,129212.12,18,992810.85,96,939592.56,31,130311.58,80,71669.61,27,485410.92,86,215551.08,86,170634.57,80,182276.23,43,410358.76,83,807133.93,73,684685.47,63,732742.49,53,690515.76,61,603217.63,11,863230.97,0,69984.85,36,762596.59,22,221960.66,96
Bob,Toronto,America,445199.04,37,587130.23,91,822287.69,1,685211.54,32,448231.46,30,540195.07,15,59646.78,27,738873.43,39,445812.69,85,602988.05,63,833931.63,67,110058.0,79,632407.9,4,770237.89,29,560827.15,95,904036.29,92,663405.4,65,314719.28,57,618850.04,67,382703.86,38,725602.67,10,266919.36,6,833271.23,13,115828.86,76,571867.47,40,415526.76,77,718764.07,37,349294.82,75,812829.17,75,665448.27,79,72849.66,72,823614.32,73,749953.19,11
Frank,New York,America,330616.66,31,976160.78,13,770185.35,68,735845.79,39,512529.11,38,547623.35,76,430116.87,25,751540.63,58,921639.49,46,472409.64,63,651991.86,38,701176.6,57,135344.19,26,122039.21,96,561219.35,77,814317.77,20,175691.39,9,924272.69,96,900678.61,7,664910.1,18,621481.22,84,832973.17,65,591826.24,87,396817.53,86,946946.95,91,827276.4,65,663128.49,66,942031.04,18,485203.51,84,876981.21,33,880571.9,12,832285.87,84,433605.47,57
Grace,Buenos Aires,America,351419.57,15,891802.97,53,852190.11,30,694530.1,59,703572.69,59,75959.65,66,646449.38,66,369596.89,76,896236.86,59,598463.12,21,910385.56,98,579203.03,56,874830.26,27,152622.74,42,96931.6,71,841505.95,97,778135.47,33,553232.67,59,728806.08,59,196993.21,38,631365.47,40,925362.13,58,666427.56,8,225655.12,38,377373.82,21,556638.21,58,970104.81,51,678955.82,27,201651.22,40,580109.83,74,416387.56,75,6527.58,46,321742.72,52
Grace,Hong Kong,Asia,627840.87,12,537661.24,42,304626.11,50,363864.89,68,946237.58,75,766297.77,6,77640.73,33,572933.05,77,432035.27,20,737737.22,89,186285.67,41,687905.9,7,173889.52,14,634471.9,32,130440.69,9,256961.36,8,95121.34,67,971457.76,57,223827.45,34,130026.9,66,683438.69,56,338300.85,6,355845.21,62,50311.86,28,598072.3,2,661415.57,65,177123.28,35,560136.84,59,310979.87,23,512082.95,46,904197.23,23,715170.62,99,172368.56,93
David,Toronto,America,502369.24,69,78925.99,59,763887.22,35,781285.02,70,711281.94,4,553574.76,36,312748.81,62,164217.35,42,515688.13,58,2601.58,63,734617.97,44,266663.51,96,720469.79,48,46359.68,62,937647.99,61,271300.91,6,921430.51,6,578695.8,50,612079.9,46,131352.51,40,768322.64,12,315347.61,21,137905.54,69,629710.85,21,145031.68,75,933970.44,49,279642.31,52,915226.05,21,588186.51,92,207067.23,37,391190.91,71,933462.72,75,682960.49,88
Frank,Berlin,Europe,207123.11,93,458998.41,46,528502.01,68,564861.55,63,808854.05,6,285344.4,29,490351.05,5,229505.44,14,590346.27,64,547752.22,31,153816.17,16,854810.01,72,682210.72,64,180632.29,65,478272.04,25,225299.39,6,308155.26,95,872317.78,48,44390.48,41,744855.81,64,451191.0,61,919698.31,10,849611.12,83,598024.67,9,330486.95,18,624104.6,61,162992.95,41,74523.96,78,784998.39,11,589212.64,96,618535.43,82,928353.72,55,927787.37,11
Eve,Hong Kong,Asia,449505.36,68,670363.87,66,888421.43,87,842010.04,24,565818.4,4,347568.49,98,722150.64,55,759365.29,79,621507.68,48,890155.15,13,977893.31,76,986873.91,56,870309.8,47,471623.65,7,723976.5,60,713816.86,98,955253.69,53,712850.87,97,697347.83,46,927592.46,71,341090.88,11,370064.29,69,575252.66,68,364427.11,20,40733.02,14,507617.78,7,343148.35,10,330887.5,1,563925.93,45,919434.42,6,34633.27,13,408838.94,31,427585.77,85
